103.98,7.8256,0
103.91,7.7339,0
104.41,8.6998,0
103.88,7.6424,0
103.9,7.6955,0
103.9,7.696,0
103.89,7.6458,0
104.27,8.433,0
104.39,8.6691,0
103.89,7.6406,0
103.94,7.7504,0
103.93,7.7317,0
104.1,8.0698,0
104.32,8.5349,0
104.21,8.3152,0
104.36,8.616,0
104.22,8.3303,0
103.89,7.6897,0
104.32,8.5221,0
104.21,8.3146,0
103.88,7.6405,0
103.9,7.6489,0
104.29,8.4702,0
103.89,7.6798,0
103.89,7.6496,0
103.9,7.7085,0
103.91,7.7496,0
103.89,7.6504,0
104.15,8.1678,0
103.94,7.7597,0
103.89,7.6921,0
103.9,7.6799,0
103.88,7.6548,0
103.88,7.6393,0
103.89,7.6403,0
104.12,8.1272,0
103.96,7.7803,0
103.89,7.6357,0
103.89,7.6982,0
103.94,7.7359,0
104.4,8.6942,0
103.95,7.7742,0
103.91,7.687,0
103.88,7.6384,0
104.36,8.6042,0
104.41,8.7072,0
104.08,8.029,0
104.01,7.9026,0
103.89,7.7015,0
103.88,7.6822,0
103.98,7.8105,0
104.33,8.5518,0
103.88,7.6528,0
103.89,7.6533,0
103.89,7.6405,0
104.23,8.3554,0
103.9,7.6556,0
103.89,7.633,0
103.89,7.6478,0
104.07,8.0108,0
104.26,8.4123,0
103.9,7.7324,0
103.88,7.6684,0
104.23,8.3535,0
104.24,8.3645,0
103.88,7.6569,0
104.35,8.5927,0
104.09,8.0369,0
104.41,8.7095,0
103.89,7.6511,0
103.89,7.6399,0
103.96,7.788,0
103.89,7.6556,0
103.93,7.7216,0
103.87,7.6418,0
104.09,8.0536,0
103.89,7.6933,0
103.88,7.6458,0
103.88,7.6343,0
103.89,7.6407,0
104.09,8.0506,0
104.05,7.9769,0
104.05,7.9935,0
103.91,7.7268,0
104.41,8.7087,0
104.09,8.0586,0
104.15,8.1939,0
104.07,8.0289,0
103.98,7.8243,0
103.94,7.7607,0
103.89,7.6888,0
104.4,8.687,0
103.88,7.6399,0
104.39,8.6623,0
104.09,8.057,0
103.91,7.7556,0
104.26,8.413,0
103.89,7.6675,0
104.25,8.3903,0
103.92,7.6633,0
104.28,8.4558,0
104.02,7.9094,0
103.89,7.6392,0
103.89,7.6487,0
103.91,7.7188,0
103.9,7.6619,0
104.1,8.0803,0
104.33,8.5455,0
103.91,7.6687,0
103.95,7.7739,0
104.23,8.3569,0
104.1,8.0906,0
103.89,7.6712,0
103.89,7.6506,0
103.9,7.661,0
104.23,8.3442,0
104.09,8.0522,0
104.22,8.3389,0
103.88,7.6781,0
104.4,8.6911,0
103.88,7.6444,0
104.41,8.7094,0
104.38,8.6575,0
103.97,7.8177,0
104.07,8.0154,0
103.91,7.7319,0
104.37,8.6378,0
104.04,7.9546,0
104.38,8.6418,0
103.9,7.6966,0
103.96,7.7779,0
103.94,7.7497,0
104.1,8.0701,0
104.23,8.3535,0
103.92,7.7075,0
103.89,7.6697,0
103.96,7.7899,0
103.88,7.6585,0
103.88,7.6372,0
104.28,8.4555,0
104.38,8.6427,0
103.88,7.6468,0
104.41,8.7081,0
104.32,8.5338,0
104.36,8.6171,0
103.9,7.6812,0
104.1,8.0802,0
103.99,7.8513,0
104.41,8.7064,0
103.89,7.6747,0
104.18,8.2442,0
104.19,8.2789,0
103.91,7.6761,0
104.27,8.4364,0
104.15,8.1962,0
104.41,8.7074,0
103.91,7.7118,0
104.32,8.5414,0
104.2,8.2833,0
103.87,7.641,0
104.29,8.4704,0
103.88,7.649,0
103.98,7.8173,0
103.9,7.7219,0
103.89,7.6473,0
104.16,8.2156,0
103.89,7.6448,0
103.95,7.7495,0
104.28,8.446,0
103.99,7.8449,0
103.88,7.6497,0
104.36,8.6073,0
103.88,7.6548,0
104.41,8.7097,0
103.89,7.6429,0
103.9,7.7324,0
104.4,8.6875,0
103.87,7.6386,0
103.92,7.7031,0
103.87,7.6543,0
103.88,7.6486,0
103.9,7.6623,0
103.88,7.6376,0
103.88,7.6436,0
104.39,8.6649,0
104.38,8.6434,0
103.88,7.6472,0
104.34,8.575,0
103.9,7.6805,0
104.27,8.4307,0
103.99,7.8598,0
103.91,7.7178,0
103.98,7.8148,0
103.89,7.7034,0
103.88,7.6373,0
104.38,8.6481,0
103.89,7.7045,0
104.02,7.9213,0
103.9,7.7065,0
104.21,8.3074,0
103.88,7.6713,0
103.98,7.8446,0
103.88,7.6986,0
104.39,8.6659,0
104.03,7.9484,0
103.88,7.6947,0
104.4,8.6932,0
103.91,7.7126,0
103.89,7.6965,0
103.92,7.7136,0
104.4,8.6908,0
103.91,7.6938,0
104.41,8.7073,0
103.88,7.6989,0
104.06,8.0044,0
104.33,8.5421,0
104.18,8.247,0
104.09,8.0669,0
104.19,8.247,0
103.88,7.6445,0
103.9,7.7417,0
103.89,7.6506,0
103.98,7.8136,0
104.36,8.6073,0
103.91,7.7241,0
103.89,7.6515,0
104.3,8.5011,0
103.94,7.7393,0
104.41,8.7104,0
103.92,7.6998,0
103.9,7.712,0
104,7.9026,0
104.41,8.7088,0
104.17,8.2216,0
104.26,8.4161,0
103.9,7.6741,0
104.1,8.0792,0
103.88,7.6656,0
104.25,8.3982,0
104.37,8.6302,0
104.39,8.6624,0
103.9,7.6984,0
104.04,7.9545,0
103.9,7.6717,0
103.91,7.6749,0
104.35,8.6011,0
104.12,8.1176,0
103.9,7.6664,0
103.88,7.6373,0
103.88,7.6379,0
104.26,8.4174,0
103.91,7.6963,0
104.29,8.4737,0
103.91,7.7524,0
103.89,7.662,0
103.98,7.8452,0
104.41,8.7085,0
103.88,7.6461,0
103.97,7.8376,0
104.39,8.6803,0
103.9,7.7248,0
103.91,7.751,0
104.39,8.6678,0
103.89,7.6372,0
104.16,8.1886,0
103.88,7.6427,0
103.89,7.637,0
103.88,7.6378,0
104.33,8.5528,0
103.89,7.6746,0
103.89,7.6395,0
103.93,7.7141,0
104.41,8.7097,0
104.15,8.1958,0
104.17,8.2443,0
103.91,7.6781,0
103.89,7.6478,0
104.15,8.1837,0
104.41,8.7104,0
103.89,7.6809,0
104.1,8.073,0
104.23,8.3396,0
103.91,7.7537,0
103.88,7.6859,0
104.38,8.6476,0
104.32,8.5238,0
103.89,7.6621,0
103.97,7.8364,0
103.96,7.7823,0
104.03,7.9458,0
104.37,8.6351,0
104.41,8.7093,0
103.9,7.7217,0
103.88,7.6922,0
103.88,7.642,0
103.88,7.7007,0
104.4,8.6881,0
104.39,8.6664,0
103.92,7.7074,0
104.12,8.1276,0
104.05,7.9889,0
104.13,8.1424,0
103.93,7.7343,0
103.9,7.7024,0
103.88,7.6409,0
104.23,8.3571,0
104.4,8.6867,0
103.91,7.6689,0
104.4,8.689,0
103.89,7.6914,0
104.24,8.365,0
103.88,7.6376,0
103.9,7.6811,0
104.26,8.4121,0
103.9,7.714,0
103.88,7.641,0
103.89,7.6772,0
103.88,7.6579,0
104.19,8.2786,0
103.9,7.725,0
104.35,8.5839,0
104.29,8.4748,0
104.09,8.0513,0
104.12,8.1301,0
103.88,7.6368,0
103.89,7.6704,0
103.88,7.6393,0
104.24,8.3664,0
104.41,8.7071,0
103.94,7.7359,0
103.96,7.7801,0
104.38,8.6508,0
103.89,7.6946,0
103.88,7.6437,0
103.94,7.7595,0
103.88,7.6557,0
103.91,7.7554,0
103.94,7.7376,0
103.89,7.6456,0
103.91,7.739,0
103.92,7.7011,0
104.24,8.3651,0
103.9,7.7557,0
103.91,7.6963,0
104.12,8.1292,0
103.9,7.6507,0
103.88,7.6884,0
104.4,8.6928,0
103.88,7.6432,0
104.39,8.6659,0
104.39,8.6658,0
104.41,8.7035,0
104.28,8.454,0
103.88,7.65,0
103.89,7.6844,0
104.29,8.4619,0
103.89,7.6766,0
103.89,7.6471,0
104.02,7.906,0
104.41,8.7004,0
103.91,7.7518,0
104.36,8.6175,0
103.88,7.6684,0
103.89,7.6493,0
104.31,8.5098,0
103.89,7.7124,0
104.23,8.356,0
103.91,7.6861,0
104.08,8.0477,0
104.3,8.4928,0
103.89,7.678,0
104.16,8.2047,0
104.1,8.075,0
103.88,7.6378,0
103.88,7.7012,0
104.36,8.6182,0
103.99,7.8392,0
104.25,8.3927,0
104.04,7.9534,0
104.37,8.627,0
104.17,8.222,0
104.05,7.9829,0
104.41,8.7086,0
103.89,7.6537,0
104.12,8.1169,0
103.93,7.7173,0
103.9,7.724,0
103.88,7.6402,0
103.88,7.6382,0
103.89,7.6717,0
103.92,7.7075,0
104.34,8.5765,0
103.88,7.6369,0
104.41,8.7095,0
103.91,7.6691,0
104.41,8.7002,0
103.89,7.6408,0
104.36,8.6165,0
103.89,7.6414,0
103.88,7.6994,0
103.89,7.6411,0
103.88,7.6433,0
103.95,7.7784,0
104.01,7.8956,0
103.89,7.652,0
104.01,7.8709,0
104,7.8825,0
104.06,7.9891,0
103.9,7.6669,0
103.89,7.6418,0
104.02,7.9261,0
103.95,7.7398,0
103.88,7.6384,0
104.17,8.2277,0
104.05,7.9774,0
103.88,7.6583,0
103.88,7.6387,0
103.88,7.6442,0
104.26,8.4184,0
104,7.876,0
104.16,8.2065,0
103.88,7.6529,0
103.89,7.6377,0
103.88,7.6405,0
104.15,8.1694,0
103.88,7.6612,0
103.9,7.656,0
103.88,7.6368,0
103.98,7.8177,0
104.41,8.7002,0
103.89,7.6409,0
104.1,8.0792,0
103.88,7.6421,0
104.2,8.2813,0
103.9,7.7324,0
103.89,7.6839,0
104.41,8.7077,0
103.88,7.6529,0
103.88,7.6678,0
104.34,8.5703,0
103.91,7.6651,0
104.12,8.1288,0
103.89,7.6793,0
103.89,7.6899,0
103.89,7.698,0
103.93,7.7286,0
103.89,7.6424,0
104.31,8.5014,0
104.18,8.2447,0
103.89,7.6713,0
103.91,7.7359,0
103.89,7.6382,0
103.89,7.6935,0
103.91,7.7555,0
103.89,7.6465,0
103.89,7.6373,0
103.89,7.6688,0
103.89,7.7045,0
104.4,8.6973,0
103.96,7.7887,0
103.9,7.7235,0
103.94,7.7607,0
104.06,7.9933,0
104.12,8.1292,0
103.97,7.8023,0
104.38,8.6578,0
103.88,7.6389,0
103.89,7.6678,0
104.06,8.0013,0
103.88,7.6393,0
104.27,8.4339,0
104.22,8.3319,0
103.89,7.6394,0
103.96,7.8231,0
103.95,7.7444,0
104.08,8.0457,0
103.88,7.6407,0
104.05,7.983,0
104.05,7.9798,0
104.06,8.0049,0
103.89,7.6789,0
103.9,7.736,0
103.94,7.7587,0
104.01,7.8975,0
104.12,8.1202,0
104.4,8.6979,0
103.95,7.7871,0
103.88,7.642,0
104.41,8.7067,0
103.89,7.6851,0
104.41,8.7077,0
104.33,8.5547,0
104.08,8.0448,0
104.26,8.4171,0
104.25,8.397,0
103.95,7.7726,0
104.41,8.7106,0
104.2,8.2827,0
104.35,8.5918,0
103.96,7.7943,0
103.91,7.6689,0
103.92,7.7171,0
104.33,8.5557,0
103.89,7.702,0
103.88,7.6438,0
103.88,7.6416,0
103.94,7.7599,0
103.9,7.6979,0
104.29,8.473,0
104.36,8.616,0
103.91,7.712,0
104.39,8.6629,0
104.29,8.4623,0
104.04,7.9524,0
104.38,8.6431,0
104.4,8.6964,0
103.91,7.7357,0
104.02,7.9255,0
104.18,8.2552,0
104.37,8.629,0
103.89,7.6501,0
103.91,7.6963,0
103.89,7.6964,0
103.88,7.6456,0
103.88,7.6435,0
103.91,7.7268,0
104.41,8.7072,0
103.97,7.838,0
103.98,7.8351,0
103.9,7.707,0
103.91,7.7455,0
103.88,7.6395,0
104.41,8.7089,0
103.88,7.6944,0
104.24,8.3627,0
104.29,8.4706,0
103.87,7.6444,0
104.41,8.7089,0
104.04,7.957,0
104.13,8.1554,0
104.06,8.0005,0
103.91,7.6668,0
103.96,7.786,0
104.09,8.0526,0
104.26,8.4019,0
104.41,8.7098,0
104,7.8815,0
104.33,8.5502,0
103.9,7.7036,0
103.89,7.659,0
103.9,7.6555,0
103.96,7.7908,0
103.88,7.6413,0
104.09,8.0669,0
104.2,8.2897,0
104.39,8.6697,0
104.32,8.5249,0
103.87,7.6394,0
103.89,7.6707,0
104.38,8.65,0
104.24,8.362,0
104.32,8.534,0
104.27,8.4397,0
103.91,7.6776,0
103.87,7.6589,0
103.98,7.8157,0
103.96,7.7914,0
104.23,8.356,0
104.17,8.24,0
104.16,8.2094,0
104,7.8674,0
103.88,7.6369,0
104.18,8.2463,0
103.97,7.7918,0
103.91,7.7025,0
103.88,7.6393,0
103.89,7.674,0
104.09,8.0524,0
103.9,7.7436,0
103.9,7.7439,0
104.41,8.7071,0
103.89,7.6517,0
103.93,7.7381,0
103.92,7.7085,0
103.88,7.6399,0
103.89,7.6664,0
104.39,8.6722,0
104.16,8.2048,0
103.96,7.7864,0
103.88,7.6504,0
104.19,8.2679,0
104.06,7.9979,0
103.94,7.7571,0
103.91,7.7432,0
103.89,7.6942,0
103.88,7.6459,0
103.89,7.6394,0
103.92,7.7013,0
103.9,7.6805,0
104.27,8.4404,0
103.89,7.6472,0
103.88,7.6377,0
104.41,8.7042,0
104.25,8.3852,0
103.88,7.6388,0
103.95,7.7778,0
103.94,7.7526,0
103.97,7.7939,0
104.03,7.9242,0
103.88,7.6458,0
104.36,8.6164,0
103.89,7.643,0
104.41,8.7029,0
103.89,7.6522,0
103.91,7.66,0
103.94,7.7578,0
103.87,7.6409,0
103.94,7.7565,0
103.91,7.7079,0
104.24,8.3794,0
103.9,7.6534,0
104.31,8.516,0
103.98,7.8383,0
104.2,8.2986,0
103.92,7.7054,0
104.2,8.2858,0
104.08,8.0458,0
104.41,8.7072,0
103.89,7.6769,0
103.87,7.6693,0
103.88,7.6419,0
103.89,7.636,0
103.88,7.6641,0
103.87,7.6414,0
104.3,8.4887,0
103.88,7.6614,0
103.97,7.8112,0
104.15,8.1898,0
103.97,7.8041,0
104.37,8.6256,0
103.96,7.7875,0
104.2,8.2779,0
103.9,7.6579,0
103.89,7.6913,0
103.89,7.6731,0
104.39,8.6789,0
103.9,7.6509,0
104.29,8.4688,0
104.23,8.3415,0
103.89,7.6374,0
103.89,7.6688,0
103.9,7.6621,0
103.89,7.6378,0
103.88,7.6375,0
103.94,7.7573,0
103.89,7.6456,0
103.99,7.8445,0
103.89,7.6678,0
103.88,7.6614,0
104.09,8.0637,0
103.89,7.6447,0
104.03,7.9602,0
104.23,8.3582,0
104.37,8.6368,0
104.32,8.5355,0
104.41,8.7086,0
104.1,8.0943,0
103.88,7.6407,0
103.9,7.697,0
103.98,7.8238,0
103.89,7.6965,0
103.87,7.6408,0
103.98,7.8026,0
103.88,7.6395,0
104.38,8.6554,0
104.17,8.2159,0
103.89,7.6826,0
104.2,8.294,0
103.97,7.7905,0
104.05,7.9826,0
104.41,8.7087,0
103.88,7.6524,0
103.87,7.672,0
104.41,8.7094,0
104.38,8.6576,0
103.89,7.6761,0
103.95,7.7779,0
104.17,8.2397,0
103.93,7.7213,0
104.01,7.8875,0
104.18,8.2494,0
103.89,7.7159,0
103.89,7.6469,0
103.88,7.6438,0
103.88,7.6476,0
104,7.867,0
103.9,7.7143,0
104.35,8.5901,0
104.2,8.2975,0
104.22,8.3203,0
104,7.8624,0
104.26,8.4128,0
104.28,8.447,0
103.88,7.6945,0
104.38,8.643,0
104.03,7.9441,0
103.92,7.7005,0
104.22,8.3365,0
104.03,7.9489,0
103.9,7.7124,0
103.88,7.6395,0
104.41,8.7082,0
104.4,8.6812,0
103.89,7.6839,0
104.38,8.6483,0
103.89,7.6452,0
103.89,7.6994,0
103.88,7.6515,0
104.03,7.9212,0
104.4,8.6981,0
104.1,8.0864,0
104.31,8.5034,0
103.89,7.7097,0
103.9,7.6641,0
103.91,7.6789,0
103.89,7.6424,0
104.36,8.6206,0
104.38,8.6555,0
103.96,7.7823,0
103.98,7.8446,0
104.35,8.5991,0
104,7.8569,0
103.88,7.6416,0
103.89,7.6377,0
103.96,7.7832,0
103.88,7.6415,0
103.88,7.653,0
103.88,7.6395,0
104,7.8718,0
103.89,7.6407,0
104.21,8.3161,0
104.41,8.7097,0
103.94,7.7404,0
103.9,7.6505,0
103.91,7.7076,0
103.89,7.6691,0
103.94,7.7576,0
104.16,8.2144,0
104.1,8.0918,0
104.18,8.2514,0
103.99,7.8525,0
104.41,8.7074,0
103.9,7.6983,0
103.89,7.6499,0
103.99,7.8525,0
103.88,7.6762,0
103.89,7.6826,0
104.26,8.4113,0
103.88,7.6947,0
104.06,7.9915,0
104.38,8.6552,0
103.89,7.6401,0
103.89,7.6637,0
103.9,7.6554,0
103.88,7.6396,0
104.37,8.6367,0
104.4,8.6874,0
104.41,8.711,0
104.41,8.7092,0
103.89,7.7124,0
104.41,8.7046,0
104.34,8.576,0
104.03,7.9541,0
103.88,7.6385,0
104.01,7.8787,0
104.21,8.3171,0
103.88,7.6339,0
104.03,7.9164,0
103.89,7.6823,0
103.89,7.6855,0
103.88,7.6468,0
103.88,7.6397,0
103.88,7.6445,0
103.91,7.7,0
103.91,7.6914,0
104.26,8.4148,0
104.13,8.1394,0
104.09,8.0308,0
104.35,8.5923,0
103.95,7.7782,0
103.9,7.6543,0
103.88,7.6644,0
104.29,8.4669,0
103.92,7.7128,0
104.05,7.9806,0
103.9,7.7,0
104.4,8.6892,0
103.89,7.6504,0
104.25,8.3801,0
103.99,7.8623,0
104.16,8.2181,0
103.91,7.728,0
104.27,8.4348,0
103.88,7.6404,0
103.98,7.826,0
104.4,8.6824,0
104.39,8.6626,0
104.27,8.4292,0
103.88,7.6784,0
103.98,7.8501,0
103.88,7.6406,0
104.1,8.0819,0
104.24,8.3772,0
104.41,8.7109,0
103.92,7.7111,0
103.91,7.7443,0
